Course,Section,Grade,Letter,Session,Term,Program,Year,Credits Earned,Standing
CHEM 111,,57,C-,,,BSC-O,1,3,
CHEM 123,,64,C+,,,BSC-O,1,3,
CHEM 121,,64,C+,,,BSC-O,1,3,
COSC 121,,58,C-,,,BSC-O,1,3,
COSC 111,,61,C,,,BSC-O,1,3,
MATH 215,,,,,,BSC-O,2,3,
MATH 216,,,,,,BSC-O,2,3,
MATH 231,,,,,,BSC-O,2,3,
MATH 100,,57,C-,,,BSC-O,1,3,
MATH 232,,,,,,BSC-O,2,3,
MATH 101,,68,B-,,,BSC-O,1,3,
PHYS 215,,,,,,BSC-O,2,3,
MATH 200,,,,,,BSC-O,2,3,
PHYS 216,,,,,,BSC-O,2,3,
PHYS 112,,61,C,,,BSC-O,1,3,
CHEM 113,,61,C,,,BSC-O,1,3,
PHYS 200,,,,,,BSC-O,2,3,
PHYS 121,,66,C+,,,BSC-O,1,3,
PHYS 231,,,,,,BSC-O,2,3,
PHYS 111,,67,C+,,,BSC-O,1,3,
PHYS 122,,54,D,,,BSC-O,1,3,
PHYS 232,,,,,,BSC-O,2,3,
